item_ID,item_type,contains
23957,0,"[2,14]"
23958,1,"[3,16,5]"
23959,0,"[2,6]"
23960,1,"[1,7,16]"
23961,0,"[3,16]"
23962,1,"[4,9,11]"
23963,2,"[4,6,14,16]"
23964,3,[19]
23965,1,"[4,15,10]"
23966,0,"[2,7]"
23967,0,"[0,11]"
23968,2,"[3,9,13,10]"
23969,2,"[2,13,14,6]"
23970,3,[17]
23971,3,[17]
23972,0,"[1,14]"
23973,1,"[1,9,5]"
23974,3,[17]
23975,2,"[3,14,14,7]"
23976,0,"[4,15]"
23977,2,"[4,9,16,13]"
23978,0,"[3,14]"
23979,0,"[1,6]"
23980,3,[19]
23981,1,"[1,9,11]"
23982,0,"[1,8]"
23983,3,[18]
23984,0,"[1,15]"
23985,2,"[0,5,8,8]"
23986,0,"[4,15]"
23987,1,"[0,12,8]"
23988,0,"[3,8]"
23989,0,"[1,7]"
23990,3,[17]
23991,2,"[1,10,6,13]"
23992,0,"[3,16]"
23993,2,"[2,8,9,5]"
23994,0,"[3,11]"
23995,2,"[2,16,14,11]"
23996,2,"[2,5,7,5]"
23997,2,"[0,5,13,7]"
23998,1,"[2,13,8]"
23999,0,"[4,10]"
24000,1,"[0,10,11]"
24001,1,"[3,8,14]"
24002,3,[18]
24003,1,"[3,11,15]"
24004,1,"[0,7,16]"
24005,2,"[0,9,9,9]"
24006,0,"[1,5]"
24007,1,"[0,7,15]"
24008,1,"[2,11,12]"
24009,1,"[2,6,10]"
24010,2,"[2,12,11,6]"
24011,2,"[1,12,12,8]"
24012,1,"[0,10,7]"
24013,0,"[0,15]"
24014,3,[19]
24015,0,"[1,14]"
24016,2,"[0,8,11,14]"
24017,0,"[2,11]"
24018,3,[17]
24019,1,"[1,9,16]"
24020,2,"[3,13,7,6]"
24021,3,[17]
24022,1,"[4,9,6]"
24023,1,"[4,11,15]"
24024,0,"[1,6]"
24025,0,"[0,8]"
24026,0,"[4,11]"
24027,2,"[1,6,16,8]"
24028,0,"[0,16]"
24029,0,"[0,8]"
24030,2,"[2,9,8,5]"
24031,0,"[4,12]"
24032,2,"[1,14,10,14]"
24033,0,"[3,15]"
24034,2,"[1,15,9,12]"
24035,1,"[4,13,8]"
24036,0,"[0,8]"
24037,0,"[3,11]"
24038,1,"[3,8,6]"
24039,1,"[2,6,10]"
24040,1,"[4,6,15]"
24041,0,"[0,15]"
24042,1,"[4,8,11]"
24043,1,"[1,13,7]"
24044,0,"[1,16]"
24045,1,"[4,8,10]"
24046,1,"[4,12,15]"
24047,1,"[1,5,6]"
24048,0,"[1,10]"
24049,0,"[4,9]"
24050,2,"[1,7,15,5]"
24051,0,"[3,15]"
24052,0,"[1,6]"
24053,0,"[1,11]"
24054,1,"[1,11,13]"
24055,0,"[4,11]"
24056,0,"[1,12]"
24057,0,"[1,5]"
24058,0,"[3,8]"
24059,1,"[2,6,9]"
24060,1,"[0,10,7]"
24061,2,"[0,10,16,8]"
24062,1,"[1,11,6]"
24063,1,"[4,5,10]"
24064,0,"[1,6]"
24065,1,"[2,8,6]"
24066,2,"[2,11,9,6]"
24067,2,"[3,5,15,14]"
24068,2,"[1,12,11,13]"
24069,2,"[4,16,16,13]"
24070,1,"[0,12,15]"
24071,0,"[0,7]"
24072,2,"[1,11,7,12]"
24073,1,"[0,15,6]"
24074,1,"[3,7,13]"
24075,0,"[4,10]"
24076,0,"[2,13]"
24077,2,"[0,7,15,15]"
24078,3,[17]
24079,2,"[3,15,15,5]"
24080,0,"[1,5]"
24081,1,"[1,6,6]"
24082,0,"[4,16]"
24083,0,"[2,13]"
24084,1,"[3,13,5]"
24085,0,"[2,10]"
24086,2,"[4,7,6,8]"
24087,1,"[0,8,15]"
24088,3,[19]
24089,2,"[4,15,6,5]"
24090,1,"[2,10,10]"
24091,2,"[0,10,13,10]"
24092,1,"[1,11,15]"
24093,0,"[4,11]"
24094,2,"[2,6,12,16]"
24095,2,"[0,13,13,7]"
24096,1,"[0,5,10]"
24097,0,"[3,10]"
24098,0,"[0,11]"
24099,0,"[3,9]"
24100,2,"[2,7,13,15]"
24101,1,"[1,10,12]"
24102,3,[17]
24103,0,"[4,12]"
24104,0,"[2,11]"
24105,2,"[3,6,9,13]"
24106,1,"[0,7,9]"
24107,0,"[3,6]"
24108,3,[18]
24109,0,"[3,7]"
24110,1,"[4,13,16]"
24111,2,"[1,7,12,15]"
24112,2,"[2,8,10,6]"
24113,2,"[2,11,11,5]"
24114,1,"[3,16,15]"
24115,0,"[2,11]"
24116,1,"[2,7,8]"
24117,2,"[3,7,12,15]"
24118,1,"[4,16,9]"
24119,1,"[3,16,11]"
24120,1,"[1,8,16]"
24121,0,"[2,11]"
24122,2,"[0,9,8,11]"
24123,2,"[4,16,6,9]"
24124,2,"[0,8,7,5]"
24125,0,"[2,6]"
24126,2,"[3,7,16,14]"
24127,1,"[1,8,8]"
24128,0,"[1,12]"
24129,2,"[3,7,11,5]"
24130,0,"[1,9]"
24131,1,"[4,5,5]"
24132,2,"[0,8,10,5]"
24133,1,"[2,6,16]"
24134,1,"[2,16,15]"
24135,0,"[3,7]"
24136,1,"[0,9,11]"
24137,1,"[0,14,10]"
24138,2,"[2,9,13,16]"
24139,2,"[4,15,15,14]"
24140,1,"[3,15,7]"
24141,1,"[1,6,7]"
24142,2,"[0,14,7,11]"
24143,2,"[1,16,10,11]"
24144,0,"[2,5]"
24145,0,"[3,16]"
24146,2,"[0,10,6,14]"
24147,0,"[3,6]"
24148,2,"[4,5,5,5]"
24149,2,"[0,15,5,10]"
24150,2,"[1,9,15,5]"
24151,1,"[2,8,6]"
24152,3,[17]
24153,1,"[2,6,12]"
24154,1,"[1,5,11]"
24155,2,"[4,6,6,9]"
24156,1,"[1,13,9]"
24157,0,"[4,13]"
24158,0,"[4,9]"
24159,0,"[2,14]"
24160,0,"[1,12]"
24161,1,"[4,11,9]"
24162,1,"[1,10,11]"
24163,0,"[0,15]"
24164,2,"[2,13,16,8]"
24165,1,"[0,6,5]"
24166,1,"[2,15,8]"
24167,1,"[3,6,15]"
24168,0,"[3,9]"
24169,2,"[1,11,6,9]"
24170,0,"[1,11]"
24171,3,[18]
24172,2,"[4,13,5,16]"
24173,2,"[1,10,16,12]"
24174,1,"[3,15,12]"
24175,0,"[0,11]"
24176,1,"[0,12,11]"
24177,0,"[1,9]"
24178,0,"[3,11]"
24179,0,"[2,15]"
24180,0,"[1,8]"
24181,3,[18]
24182,1,"[0,11,5]"
24183,2,"[0,13,10,9]"
24184,0,"[4,12]"
24185,3,[17]
24186,0,"[3,14]"
24187,0,"[3,12]"
24188,0,"[2,13]"
24189,0,"[0,11]"
24190,2,"[2,14,16,14]"
24191,2,"[1,8,11,12]"
24192,0,"[3,14]"
24193,2,"[3,6,11,10]"
24194,0,"[4,15]"
24195,0,"[3,11]"
24196,0,"[2,16]"
24197,2,"[0,11,8,14]"
24198,2,"[1,9,8,7]"
24199,0,"[3,11]"
24200,2,"[4,12,15,9]"
24201,2,"[3,11,14,12]"
24202,0,"[4,6]"
24203,1,"[3,15,15]"
24204,1,"[4,12,14]"
24205,2,"[1,12,16,11]"
24206,0,"[4,12]"
24207,0,"[2,11]"
24208,1,"[3,12,11]"
24209,0,"[0,6]"
24210,0,"[1,13]"
24211,1,"[0,11,11]"
24212,0,"[3,11]"
24213,0,"[3,9]"
24214,1,"[3,5,14]"
24215,1,"[4,10,14]"
24216,0,"[2,13]"
24217,0,"[3,12]"
24218,0,"[3,14]"
24219,2,"[3,8,5,8]"
24220,2,"[0,7,11,13]"
24221,0,"[1,8]"
24222,2,"[3,13,9,9]"
24223,2,"[2,10,9,5]"
24224,1,"[2,7,13]"
24225,1,"[3,7,10]"
24226,0,"[1,15]"
24227,0,"[0,14]"
24228,0,"[2,12]"
24229,0,"[4,6]"
24230,0,"[3,14]"
24231,0,"[3,15]"
24232,1,"[0,6,16]"
24233,0,"[4,11]"
24234,0,"[1,6]"
24235,0,"[2,6]"
24236,0,"[3,10]"
24237,0,"[1,10]"
24238,0,"[2,6]"
24239,2,"[3,7,13,6]"
24240,2,"[3,8,14,6]"
24241,1,"[1,14,15]"
24242,2,"[0,15,12,15]"
24243,0,"[3,16]"
24244,0,"[3,13]"
24245,2,"[3,9,15,14]"
24246,2,"[3,16,6,9]"
24247,1,"[0,10,12]"
24248,0,"[3,15]"
24249,0,"[0,7]"
24250,1,"[4,10,6]"
24251,0,"[1,15]"
24252,0,"[1,7]"
24253,0,"[0,7]"
24254,0,"[3,14]"
24255,1,"[4,10,14]"
24256,1,"[3,9,8]"
24257,1,"[2,13,15]"
24258,2,"[3,10,8,7]"
24259,2,"[4,6,7,10]"
24260,2,"[2,8,7,6]"
24261,1,"[2,15,11]"
24262,3,[17]
24263,0,"[4,9]"
24264,0,"[2,8]"
24265,0,"[4,8]"
24266,1,"[1,7,7]"
24267,1,"[2,8,16]"
24268,0,"[0,8]"
24269,1,"[0,11,16]"
24270,0,"[4,7]"
24271,0,"[2,14]"
24272,2,"[3,9,16,5]"
24273,2,"[2,13,9,10]"
24274,0,"[1,15]"
24275,2,"[0,5,9,5]"
24276,0,"[4,5]"
24277,3,[18]
24278,0,"[1,6]"
24279,0,"[1,10]"
24280,0,"[1,12]"
24281,0,"[2,14]"
24282,0,"[4,5]"
24283,1,"[0,9,7]"
24284,1,"[2,8,11]"
24285,2,"[4,7,8,16]"
24286,1,"[3,10,11]"
24287,0,"[2,7]"
24288,0,"[2,6]"
24289,2,"[0,16,5,12]"
24290,0,"[0,12]"
24291,0,"[2,15]"
24292,1,"[0,16,16]"
24293,1,"[4,6,6]"
24294,2,"[1,6,13,12]"
24295,0,"[2,11]"
24296,0,"[3,15]"
24297,0,"[0,11]"
24298,0,"[0,7]"
24299,2,"[4,15,6,9]"
24300,2,"[4,15,9,7]"
24301,1,"[2,13,6]"
24302,3,[18]
24303,0,"[3,6]"
24304,1,"[2,11,10]"
24305,3,[17]
24306,0,"[1,9]"
24307,1,"[3,10,5]"
24308,3,[18]
24309,1,"[1,10,12]"
24310,2,"[2,13,12,11]"
24311,0,"[1,8]"
24312,2,"[3,10,7,7]"
24313,0,"[4,5]"
24314,1,"[0,13,13]"
24315,0,"[4,14]"
24316,1,"[0,14,5]"
24317,1,"[4,12,5]"
24318,1,"[1,5,9]"
24319,0,"[2,7]"
24320,2,"[1,8,14,8]"
24321,1,"[4,5,11]"
24322,0,"[2,9]"
24323,1,"[2,16,14]"
24324,0,"[1,15]"
24325,2,"[3,15,5,15]"
24326,3,[17]
24327,0,"[2,5]"
24328,1,"[1,13,11]"
24329,3,[18]
24330,0,"[4,11]"
24331,0,"[1,5]"
24332,2,"[2,6,10,14]"
24333,2,"[3,6,14,13]"
24334,1,"[3,9,9]"
24335,2,"[1,7,12,5]"
24336,3,[19]
24337,2,"[4,14,11,12]"
24338,1,"[0,9,16]"
24339,0,"[2,11]"
24340,1,"[4,10,13]"
24341,0,"[1,16]"
24342,1,"[3,5,12]"
24343,2,"[4,14,9,11]"
24344,0,"[2,7]"
24345,0,"[0,13]"
24346,0,"[0,13]"
24347,0,"[0,14]"
24348,0,"[0,13]"
24349,1,"[0,6,11]"
24350,0,"[1,6]"
24351,1,"[3,13,15]"
24352,0,"[3,16]"
24353,1,"[1,8,15]"
24354,0,"[2,12]"
24355,0,"[1,8]"
24356,2,"[3,8,6,6]"
24357,1,"[0,6,10]"
24358,0,"[4,11]"
24359,1,"[3,7,13]"
24360,0,"[2,12]"
24361,2,"[1,15,7,9]"
24362,2,"[4,8,15,5]"
24363,2,"[3,9,15,15]"
24364,1,"[4,12,5]"
24365,0,"[2,5]"
24366,2,"[1,13,16,15]"
24367,2,"[0,8,15,16]"
24368,2,"[3,11,6,16]"
24369,2,"[1,15,11,6]"
24370,1,"[0,15,12]"
24371,0,"[4,13]"
24372,0,"[3,6]"
24373,1,"[3,5,16]"
24374,0,"[3,5]"
24375,0,"[0,6]"
24376,0,"[1,11]"
24377,1,"[0,15,7]"
24378,2,"[0,15,6,12]"
24379,0,"[4,8]"
24380,0,"[4,5]"
24381,2,"[3,8,5,8]"
24382,2,"[3,9,6,14]"
24383,1,"[3,16,16]"
24384,1,"[2,10,13]"
24385,3,[19]
24386,2,"[3,8,11,14]"
24387,0,"[1,12]"
24388,1,"[2,9,12]"
24389,0,"[2,10]"
24390,2,"[1,16,13,13]"
24391,0,"[0,12]"
24392,1,"[1,16,13]"
24393,1,"[2,11,15]"
24394,1,"[2,16,8]"
24395,0,"[2,12]"
24396,0,"[4,10]"
24397,0,"[0,6]"
24398,2,"[4,12,13,13]"
24399,1,"[4,15,16]"
24400,1,"[2,5,10]"
24401,0,"[3,6]"
24402,2,"[1,8,15,11]"
24403,0,"[2,9]"
24404,1,"[2,13,6]"
24405,1,"[0,9,5]"
24406,0,"[0,5]"
24407,2,"[2,13,5,5]"
24408,0,"[1,16]"
24409,0,"[1,14]"
24410,2,"[4,16,13,7]"
24411,0,"[1,6]"
24412,0,"[3,13]"
24413,0,"[2,10]"
24414,0,"[3,16]"
24415,0,"[3,8]"
24416,0,"[3,12]"
24417,0,"[1,5]"
24418,2,"[4,15,6,9]"
24419,2,"[3,5,14,7]"
24420,1,"[0,7,5]"
24421,2,"[4,16,11,8]"
24422,0,"[1,5]"
24423,1,"[2,9,14]"
24424,2,"[2,16,16,5]"
24425,0,"[3,10]"
24426,2,"[1,6,14,12]"
24427,1,"[4,9,7]"
24428,2,"[4,16,6,12]"
24429,0,"[0,16]"
24430,0,"[1,12]"
24431,0,"[4,6]"
24432,2,"[4,16,14,8]"
24433,2,"[1,7,7,7]"
24434,1,"[0,14,10]"
24435,2,"[0,16,9,7]"
24436,0,"[4,6]"
24437,0,"[0,16]"
24438,1,"[4,5,7]"
24439,0,"[2,16]"
24440,1,"[0,8,7]"
24441,2,"[4,6,6,13]"
24442,0,"[1,9]"
24443,1,"[2,10,13]"
24444,1,"[4,15,13]"
24445,2,"[0,6,14,16]"
24446,1,"[4,5,10]"
24447,0,"[0,10]"
24448,1,"[1,6,10]"
24449,0,"[4,13]"
24450,1,"[1,16,8]"
24451,0,"[3,14]"
24452,0,"[0,16]"
24453,0,"[3,11]"
24454,1,"[3,13,9]"
24455,2,"[0,9,14,11]"
24456,0,"[3,7]"
24457,0,"[3,10]"
24458,2,"[1,7,12,7]"
24459,0,"[4,12]"
24460,0,"[3,5]"
24461,0,"[1,9]"
24462,1,"[4,5,9]"
24463,1,"[0,10,15]"
24464,0,"[2,6]"
24465,3,[18]
24466,1,"[0,10,7]"
24467,1,"[0,13,15]"
24468,1,"[0,10,11]"
24469,2,"[4,10,15,14]"
24470,3,[19]
24471,1,"[0,5,14]"
24472,0,"[4,7]"
24473,2,"[4,11,8,13]"
24474,2,"[3,13,11,9]"
24475,2,"[3,12,5,6]"
24476,1,"[3,9,8]"
24477,0,"[0,7]"
24478,1,"[0,10,11]"
24479,1,"[1,11,6]"
24480,2,"[2,12,14,6]"
24481,2,"[2,5,7,9]"
24482,2,"[1,14,6,11]"
24483,0,"[1,16]"
24484,3,[19]
24485,2,"[3,15,5,6]"
24486,2,"[3,12,12,9]"
24487,2,"[4,7,15,12]"
24488,1,"[2,15,12]"
24489,1,"[3,12,6]"
24490,2,"[3,13,5,6]"
24491,1,"[0,8,10]"
24492,2,"[0,7,13,11]"
24493,2,"[3,9,15,11]"
24494,2,"[4,15,7,6]"
24495,1,"[4,11,11]"
24496,1,"[2,12,15]"
24497,0,"[3,16]"
24498,2,"[4,16,16,8]"
24499,0,"[3,12]"
24500,1,"[0,12,6]"
24501,0,"[0,12]"
24502,0,"[4,11]"
24503,1,"[2,11,8]"
24504,1,"[3,15,11]"
24505,0,"[3,15]"
24506,0,"[2,10]"
24507,0,"[4,15]"
24508,0,"[2,6]"
24509,1,"[3,13,8]"
24510,2,"[0,11,6,7]"
24511,0,"[1,10]"
24512,0,"[4,5]"
24513,0,"[1,5]"
24514,2,"[4,5,13,14]"
24515,3,[17]
24516,0,"[4,5]"
24517,2,"[0,12,7,16]"
24518,1,"[1,14,10]"
24519,0,"[4,10]"
24520,2,"[0,5,15,15]"
24521,1,"[2,15,11]"
24522,1,"[4,16,12]"
24523,2,"[0,13,11,10]"
24524,0,"[4,10]"
24525,2,"[0,11,13,15]"
24526,3,[17]
24527,1,"[4,14,10]"
24528,2,"[1,7,6,6]"
24529,0,"[1,16]"
24530,2,"[0,16,5,6]"
24531,2,"[2,6,6,7]"
24532,1,"[3,8,11]"
24533,2,"[0,13,7,16]"
24534,1,"[3,5,8]"
24535,1,"[2,7,16]"
24536,0,"[3,15]"
24537,0,"[3,9]"
24538,2,"[2,14,15,10]"
24539,0,"[1,6]"
24540,2,"[0,6,14,8]"
24541,2,"[1,12,6,6]"
24542,2,"[1,11,16,14]"
24543,1,"[3,5,6]"
24544,2,"[0,16,12,11]"
24545,1,"[0,12,16]"
24546,3,[17]
24547,2,"[4,16,7,14]"
24548,0,"[3,13]"
24549,1,"[1,12,5]"
24550,1,"[4,16,10]"
24551,0,"[2,8]"
24552,0,"[1,14]"
24553,2,"[4,14,10,12]"
24554,1,"[4,12,9]"
24555,1,"[4,6,11]"
24556,1,"[2,13,14]"
24557,1,"[1,11,13]"
24558,1,"[0,14,9]"
24559,0,"[4,11]"
24560,2,"[1,11,16,13]"
24561,1,"[4,14,11]"
24562,1,"[0,14,5]"
24563,1,"[0,15,15]"
24564,1,"[3,11,7]"
24565,2,"[2,13,10,15]"
24566,2,"[4,10,11,12]"
24567,2,"[2,11,10,12]"
24568,0,"[0,12]"
24569,0,"[2,15]"
24570,0,"[3,16]"
24571,1,"[3,12,13]"
24572,0,"[0,6]"
24573,2,"[1,14,13,15]"
24574,0,"[3,7]"
24575,0,"[4,13]"
24576,1,"[2,15,16]"
24577,0,"[2,16]"
24578,1,"[0,16,15]"
24579,3,[18]
24580,1,"[3,5,8]"
24581,0,"[0,13]"
24582,1,"[2,9,16]"
24583,2,"[3,9,8,16]"
24584,1,"[2,11,16]"
24585,2,"[3,14,5,5]"
24586,1,"[3,7,10]"
24587,0,"[1,14]"
24588,0,"[0,14]"
24589,3,[17]
24590,1,"[2,12,14]"
24591,3,[18]
24592,1,"[0,12,9]"
24593,0,"[2,13]"
24594,1,"[3,13,11]"
24595,0,"[0,16]"
24596,3,[18]
24597,0,"[3,14]"
24598,1,"[0,8,10]"
24599,0,"[3,7]"
24600,1,"[1,16,12]"
24601,0,"[0,13]"
24602,1,"[1,7,6]"
24603,0,"[3,6]"
24604,0,"[1,15]"
24605,2,"[2,15,11,9]"
24606,0,"[0,6]"
24607,0,"[4,11]"
24608,0,"[3,5]"
24609,0,"[2,12]"
24610,1,"[0,14,16]"
24611,1,"[2,9,16]"
24612,1,"[4,10,7]"
24613,2,"[3,10,8,7]"
24614,2,"[1,6,5,5]"
24615,3,[18]
24616,2,"[1,6,12,12]"
24617,1,"[4,12,9]"
24618,1,"[3,9,16]"
24619,1,"[4,14,5]"
24620,0,"[1,13]"
24621,2,"[0,8,12,12]"
24622,2,"[4,10,14,8]"
24623,1,"[4,15,16]"
24624,2,"[4,16,14,12]"
24625,1,"[3,13,15]"
24626,1,"[4,13,14]"
24627,2,"[4,12,16,16]"
24628,0,"[1,16]"
24629,1,"[4,10,13]"
24630,2,"[3,15,15,5]"
24631,1,"[0,16,12]"
24632,1,"[4,13,7]"
24633,0,"[3,9]"
24634,2,"[3,5,15,13]"
24635,0,"[1,8]"
24636,0,"[3,8]"
24637,0,"[4,13]"
24638,1,"[1,15,7]"
24639,2,"[3,10,11,5]"
24640,1,"[1,7,8]"
24641,1,"[1,16,10]"
24642,1,"[3,12,9]"
24643,0,"[2,12]"
24644,0,"[2,6]"
24645,1,"[4,8,10]"
24646,0,"[1,9]"
24647,2,"[4,12,11,15]"
24648,0,"[1,10]"
24649,1,"[0,5,10]"
24650,2,"[1,8,5,5]"
24651,0,"[1,11]"
24652,0,"[4,12]"
24653,3,[19]
24654,0,"[4,15]"
24655,1,"[1,14,15]"
24656,0,"[0,13]"
24657,1,"[4,8,5]"
24658,1,"[0,6,9]"
24659,0,"[4,15]"
24660,0,"[4,16]"
24661,0,"[3,10]"
24662,1,"[3,16,9]"
24663,0,"[2,7]"
24664,0,"[1,8]"
24665,1,"[2,16,16]"
24666,1,"[4,15,14]"
24667,0,"[0,12]"
24668,0,"[1,6]"
24669,0,"[4,8]"
24670,0,"[4,15]"
24671,1,"[4,13,8]"
24672,2,"[0,8,12,13]"
24673,0,"[4,9]"
24674,0,"[4,16]"
24675,1,"[0,16,5]"
24676,1,"[1,11,8]"
24677,2,"[1,12,8,9]"
24678,2,"[0,12,12,8]"
24679,0,"[2,8]"
24680,2,"[1,12,5,13]"
24681,0,"[4,12]"
24682,2,"[2,5,16,7]"
24683,1,"[0,5,15]"
24684,1,"[0,6,6]"
24685,0,"[1,6]"
24686,1,"[2,9,9]"
24687,1,"[4,5,7]"
24688,1,"[4,8,11]"
24689,1,"[1,7,7]"
24690,0,"[4,7]"
24691,0,"[0,10]"
24692,1,"[2,9,16]"
24693,0,"[4,11]"
24694,1,"[3,14,12]"
24695,0,"[2,7]"
24696,1,"[0,10,16]"
24697,1,"[4,16,6]"
24698,1,"[4,5,12]"
24699,0,"[1,5]"
24700,2,"[2,8,8,7]"
24701,3,[18]
24702,0,"[2,14]"
24703,2,"[0,13,9,10]"
24704,2,"[4,6,8,14]"
24705,0,"[4,13]"
24706,1,"[1,6,9]"
24707,1,"[2,11,10]"
24708,3,[19]
24709,1,"[3,15,8]"
24710,1,"[4,7,11]"
24711,0,"[2,16]"
24712,0,"[1,5]"
24713,0,"[0,10]"
24714,2,"[4,5,7,11]"
24715,1,"[0,12,5]"
24716,2,"[4,13,7,6]"
24717,1,"[2,13,8]"
24718,0,"[2,7]"
24719,0,"[4,10]"
24720,0,"[4,11]"
24721,1,"[3,13,14]"
24722,3,[19]
24723,1,"[2,6,13]"
24724,0,"[4,5]"
24725,1,"[3,16,16]"
24726,0,"[4,6]"
24727,0,"[0,12]"
24728,0,"[3,6]"
24729,1,"[0,12,11]"
24730,0,"[1,12]"
24731,2,"[1,7,7,12]"
24732,1,"[4,13,11]"
24733,0,"[0,5]"
24734,0,"[3,11]"
24735,1,"[2,15,12]"
24736,2,"[4,12,15,7]"
24737,1,"[0,6,15]"
24738,1,"[2,14,12]"
24739,0,"[3,8]"
24740,0,"[1,6]"
24741,0,"[3,16]"
24742,0,"[4,13]"
24743,1,"[0,16,12]"
24744,2,"[1,13,16,16]"
24745,0,"[1,5]"
24746,0,"[1,13]"
24747,1,"[1,10,13]"
24748,0,"[2,15]"
24749,0,"[1,12]"
24750,0,"[2,8]"
24751,0,"[2,9]"
24752,0,"[1,6]"
24753,2,"[2,16,8,9]"
24754,2,"[4,7,14,15]"
24755,0,"[4,7]"
24756,0,"[4,11]"
24757,0,"[4,5]"
24758,0,"[3,12]"
24759,0,"[0,7]"
24760,0,"[4,12]"
24761,0,"[0,7]"
24762,0,"[0,14]"
24763,1,"[4,5,9]"
24764,2,"[0,8,14,10]"
24765,2,"[3,15,5,11]"
24766,0,"[0,7]"
24767,2,"[0,13,11,9]"
24768,3,[19]
24769,1,"[0,14,9]"
24770,0,"[3,12]"
24771,0,"[2,15]"
24772,2,"[3,6,7,12]"
24773,0,"[2,9]"
24774,1,"[0,5,14]"
24775,0,"[2,14]"
24776,0,"[2,6]"
24777,0,"[4,9]"
24778,1,"[0,16,6]"
24779,0,"[4,5]"
24780,1,"[2,16,9]"
24781,0,"[1,10]"
24782,0,"[4,10]"
24783,2,"[1,6,15,13]"
24784,1,"[3,13,7]"
24785,0,"[4,12]"
24786,3,[18]
24787,1,"[1,6,12]"
24788,1,"[1,12,9]"
24789,1,"[1,11,14]"
24790,0,"[2,16]"
24791,0,"[4,10]"
24792,1,"[2,8,5]"
24793,0,"[2,9]"
24794,0,"[3,9]"
24795,1,"[1,15,13]"
24796,0,"[2,5]"
24797,2,"[4,8,12,15]"
24798,1,"[1,11,8]"
24799,3,[17]
24800,2,"[3,12,8,15]"
24801,1,"[1,6,10]"
24802,0,"[3,9]"
24803,1,"[2,11,14]"
24804,1,"[2,7,7]"
24805,1,"[0,10,10]"
24806,0,"[0,9]"
24807,0,"[1,16]"
24808,1,"[3,12,12]"
24809,1,"[0,13,13]"
24810,0,"[3,6]"
24811,2,"[1,14,11,14]"
24812,2,"[2,12,16,9]"
24813,1,"[0,5,6]"
24814,0,"[3,7]"
24815,1,"[1,10,10]"
24816,2,"[2,6,6,7]"
24817,2,"[2,15,12,16]"
24818,1,"[1,10,15]"
24819,3,[18]
24820,2,"[3,13,13,12]"
24821,1,"[3,15,10]"
24822,1,"[3,6,10]"
24823,0,"[3,16]"
24824,1,"[2,6,13]"
24825,1,"[2,8,11]"
24826,1,"[0,6,5]"
24827,0,"[4,7]"
24828,1,"[0,6,7]"
24829,1,"[1,8,15]"
24830,1,"[0,8,14]"
24831,0,"[2,15]"
24832,1,"[1,15,9]"
24833,1,"[1,9,8]"
24834,1,"[3,7,15]"
24835,2,"[1,14,16,16]"
24836,2,"[0,5,5,15]"
24837,0,"[0,11]"
24838,0,"[0,13]"
24839,0,"[2,12]"
24840,0,"[0,8]"
24841,2,"[4,5,10,14]"
24842,2,"[0,5,6,12]"
24843,0,"[3,9]"
24844,0,"[1,9]"
24845,1,"[1,14,11]"
24846,0,"[1,9]"
24847,2,"[4,16,12,8]"
24848,1,"[2,15,9]"
24849,0,"[0,16]"
24850,1,"[2,9,6]"
24851,2,"[0,7,15,13]"
24852,0,"[2,6]"
24853,1,"[0,10,8]"
24854,0,"[3,16]"
24855,0,"[1,13]"
24856,2,"[0,11,15,7]"
24857,2,"[2,11,16,9]"
24858,0,"[1,5]"
24859,0,"[1,8]"
24860,0,"[0,15]"
24861,2,"[1,8,11,15]"
24862,1,"[4,12,11]"
24863,1,"[1,10,5]"
24864,2,"[0,13,10,6]"
24865,3,[18]
24866,1,"[2,15,16]"
24867,1,"[1,16,6]"
24868,0,"[2,5]"
24869,2,"[4,9,13,6]"
24870,0,"[2,15]"
24871,1,"[1,8,8]"
24872,2,"[1,10,11,7]"
24873,0,"[3,10]"
24874,0,"[4,15]"
24875,0,"[2,14]"
24876,0,"[0,6]"
24877,1,"[2,7,6]"
24878,1,"[2,9,11]"
24879,1,"[1,11,5]"
24880,1,"[3,14,13]"
24881,0,"[4,12]"
24882,1,"[4,6,8]"
24883,0,"[4,13]"
24884,2,"[3,14,7,14]"
24885,0,"[0,5]"
24886,1,"[4,7,10]"
24887,1,"[4,5,8]"
24888,1,"[4,16,14]"
24889,0,"[1,15]"
24890,3,[17]
24891,0,"[4,16]"
24892,0,"[1,10]"
24893,0,"[4,12]"
24894,0,"[3,13]"
24895,0,"[3,15]"
24896,2,"[3,13,12,6]"
24897,1,"[4,16,9]"
24898,2,"[2,11,12,8]"
24899,2,"[2,13,12,5]"
24900,2,"[1,15,9,12]"
24901,0,"[2,9]"
24902,0,"[2,11]"
24903,3,[18]
24904,2,"[1,15,10,7]"
24905,0,"[4,9]"
24906,0,"[3,7]"
24907,2,"[2,8,6,14]"
24908,1,"[4,16,9]"
24909,2,"[2,9,8,16]"
24910,1,"[1,10,13]"
24911,0,"[2,11]"
24912,2,"[2,16,11,13]"
24913,0,"[1,7]"
24914,2,"[0,8,8,9]"
24915,0,"[0,8]"
24916,0,"[4,15]"
24917,2,"[1,5,12,6]"
24918,0,"[3,8]"
24919,0,"[2,6]"
24920,0,"[0,6]"
24921,0,"[0,5]"
24922,0,"[3,15]"
24923,1,"[1,5,10]"
24924,0,"[0,8]"
24925,1,"[3,10,6]"
24926,2,"[0,11,15,6]"
24927,1,"[3,12,6]"
24928,3,[17]
24929,0,"[1,14]"
24930,0,"[2,6]"
